page,country,rev_id,prediction,population,region
Andrea Bezzola,Switzerland,775599340.0,Stub,8.634,EUROPE
John Dupraz,Switzerland,776980612.0,Stub,8.634,EUROPE
Vinzenz Rüttimann,Switzerland,777383151.0,C,8.634,EUROPE
Philippe Roch,Switzerland,778229178.0,Stub,8.634,EUROPE
Emilie Lieberherr,Switzerland,778503430.0,Stub,8.634,EUROPE
Brenda Mäder,Switzerland,778503512.0,Start,8.634,EUROPE
Trudy Späth-Schweizer,Switzerland,778503623.0,Start,8.634,EUROPE
Liliane Chappuis,Switzerland,778504236.0,Stub,8.634,EUROPE
Lise Girardin,Switzerland,778504504.0,Stub,8.634,EUROPE
Corine Mauch,Switzerland,778504600.0,Start,8.634,EUROPE
Christiane Brunner,Switzerland,778504840.0,Start,8.634,EUROPE
Francis Matthey,Switzerland,778505200.0,Stub,8.634,EUROPE
Liliane Maury Pasquier,Switzerland,778505248.0,Start,8.634,EUROPE
Gisèle Ory,Switzerland,778505307.0,Stub,8.634,EUROPE
Françoise Saudan,Switzerland,778505419.0,Stub,8.634,EUROPE
Martine Brunschwig Graf,Switzerland,778505961.0,Stub,8.634,EUROPE
Yvette Estermann,Switzerland,778506251.0,Start,8.634,EUROPE
Sylvia Flückiger-Bäni,Switzerland,778506874.0,Stub,8.634,EUROPE
Ruth Genner,Switzerland,778507140.0,Stub,8.634,EUROPE
Josy Gyr-Steiner,Switzerland,778507492.0,Stub,8.634,EUROPE
Marianne Huguenin,Switzerland,778507561.0,Stub,8.634,EUROPE
Jasmin Hutter,Switzerland,778507614.0,Stub,8.634,EUROPE
Francine John-Calame,Switzerland,778507680.0,Stub,8.634,EUROPE
Thérèse Meyer,Switzerland,778509517.0,Stub,8.634,EUROPE
Maria Roth-Bernasconi,Switzerland,778510240.0,Stub,8.634,EUROPE
Chiara Simoneschi-Cortesi,Switzerland,778510450.0,Stub,8.634,EUROPE
Yves Christen,Switzerland,778974706.0,Stub,8.634,EUROPE
Éric Bonjour,Switzerland,779167561.0,Stub,8.634,EUROPE
Hans Waldmann (mayor),Switzerland,780318832.0,Start,8.634,EUROPE
Luc Recordon,Switzerland,782889732.0,Start,8.634,EUROPE
Karl Kappeler,Switzerland,783200290.0,Stub,8.634,EUROPE
Georges-André Chevallaz,Switzerland,783288692.0,Stub,8.634,EUROPE
Fritz Platten,Switzerland,784548645.0,Start,8.634,EUROPE
Franz Rudolf Frisching,Switzerland,784785361.0,Start,8.634,EUROPE
Helene von Mülinen,Switzerland,785434585.0,Stub,8.634,EUROPE
Eugène Ruffy,Switzerland,786156187.0,Stub,8.634,EUROPE
Hansjörg Trachsel,Switzerland,787009648.0,Start,8.634,EUROPE
Walter Wobmann,Switzerland,787203611.0,Stub,8.634,EUROPE
Karl Schenk,Switzerland,787299207.0,Start,8.634,EUROPE
Jakob Meyer zum Hasen,Switzerland,787311307.0,Stub,8.634,EUROPE
Achille Casanova,Switzerland,787549498.0,Start,8.634,EUROPE
Nicolas-Théodore de Saussure,Switzerland,788089071.0,C,8.634,EUROPE
Sebastian Peregrin Zwyer,Switzerland,788221877.0,Start,8.634,EUROPE
Hermann Greulich,Switzerland,788306447.0,Stub,8.634,EUROPE
Johann Hirter,Switzerland,788355447.0,Stub,8.634,EUROPE
Alexander Tschäppät,Switzerland,788383246.0,Stub,8.634,EUROPE
Rudolf Geilinger,Switzerland,788637500.0,Stub,8.634,EUROPE
André Simonazzi,Switzerland,789143472.0,Stub,8.634,EUROPE
Rudolf Friedrich,Switzerland,789245678.0,Stub,8.634,EUROPE
Johann Jakob Blumer,Switzerland,789272277.0,Stub,8.634,EUROPE
Pascale Bruderer,Switzerland,789272280.0,Stub,8.634,EUROPE
Édouard Dapples,Switzerland,789272285.0,Stub,8.634,EUROPE
Mark Muller,Switzerland,789272324.0,Stub,8.634,EUROPE
Paul Nagel (politician),Switzerland,789272327.0,Stub,8.634,EUROPE
Alfred Weber (Swiss politician),Switzerland,789272355.0,Stub,8.634,EUROPE
Anton Muheim,Switzerland,789453816.0,Stub,8.634,EUROPE
Thomas Helbling,Switzerland,789467433.0,Start,8.634,EUROPE
Eduard von Steiger,Switzerland,789712917.0,Stub,8.634,EUROPE
Barbara Kistler,Switzerland,790612997.0,Start,8.634,EUROPE
Hans Schaffner,Switzerland,790679954.0,Stub,8.634,EUROPE
Boris Banga,Switzerland,790848505.0,Stub,8.634,EUROPE
Bernhard Hess,Switzerland,791188518.0,Start,8.634,EUROPE
Otto Stich,Switzerland,791848981.0,Stub,8.634,EUROPE
Willi Ritschard,Switzerland,791849062.0,Stub,8.634,EUROPE
Lilian Uchtenhagen,Switzerland,791849699.0,Start,8.634,EUROPE
Jean-Pascal Delamuraz,Switzerland,791850116.0,Start,8.634,EUROPE
Karl Scheurer,Switzerland,791850293.0,Stub,8.634,EUROPE
Eduard Müller (Swiss politician),Switzerland,791850486.0,Start,8.634,EUROPE
Philipp Etter,Switzerland,791850644.0,Start,8.634,EUROPE
Jean Bourgknecht,Switzerland,791850708.0,Stub,8.634,EUROPE
Roger Bonvin,Switzerland,791850778.0,Stub,8.634,EUROPE
Hans Hürlimann,Switzerland,791850822.0,Stub,8.634,EUROPE
Alphons Egli,Switzerland,791850872.0,Stub,8.634,EUROPE
Ruth Dreifuss,Switzerland,791851341.0,C,8.634,EUROPE
Adolf Ogi,Switzerland,791851588.0,Start,8.634,EUROPE
Corina Casanova,Switzerland,791852747.0,Start,8.634,EUROPE
Annemarie Huber-Hotz,Switzerland,791852890.0,Start,8.634,EUROPE
François Couchepin,Switzerland,791852949.0,Start,8.634,EUROPE
Hans Schatzmann,Switzerland,791853070.0,Stub,8.634,EUROPE
Gottlieb Ringier,Switzerland,791853199.0,Start,8.634,EUROPE
Adolf von Steiger,Switzerland,791853296.0,Stub,8.634,EUROPE
Robert Käslin,Switzerland,791853346.0,Stub,8.634,EUROPE
George Bovet,Switzerland,791853442.0,Stub,8.634,EUROPE
Karl Huber (politician),Switzerland,791853571.0,Start,8.634,EUROPE
Charles Oser,Switzerland,791853607.0,Stub,8.634,EUROPE
Oskar Leimgruber,Switzerland,791853666.0,Start,8.634,EUROPE
Ursula Wyss,Switzerland,791853941.0,Start,8.634,EUROPE
Nelly Wicky,Switzerland,791854057.0,Stub,8.634,EUROPE
Christine Egerszegi,Switzerland,791854238.0,Stub,8.634,EUROPE
Jacqueline Fehr,Switzerland,791854466.0,Start,8.634,EUROPE
Ursula Koch,Switzerland,791854766.0,C,8.634,EUROPE
Chantal Galladé,Switzerland,791855311.0,Start,8.634,EUROPE
Regula Rytz,Switzerland,791855368.0,C,8.634,EUROPE
Marlies Bänziger,Switzerland,791855430.0,Start,8.634,EUROPE
Balthasar Glättli,Switzerland,791855523.0,Start,8.634,EUROPE
Daniel Jositsch,Switzerland,791855978.0,Start,8.634,EUROPE
Alfred Rasser,Switzerland,791856215.0,C,8.634,EUROPE
Johann Konrad Kern,Switzerland,791862470.0,C,8.634,EUROPE
Jonas Furrer,Switzerland,791862732.0,Start,8.634,EUROPE
François Briatte,Switzerland,791862804.0,Stub,8.634,EUROPE
Johann Jakob Rüttimann,Switzerland,791862857.0,Stub,8.634,EUROPE
Paul Migy,Switzerland,791862903.0,Stub,8.634,EUROPE
Johann Jakob Stehlin,Switzerland,791863022.0,Stub,8.634,EUROPE
Friedrich Peyer im Hof,Switzerland,791863055.0,Stub,8.634,EUROPE
Johann Baptist Weder,Switzerland,791863114.0,Stub,8.634,EUROPE
Hans von Hallwyl (1835–1909),Switzerland,791863439.0,Stub,8.634,EUROPE
Josef Stutz,Switzerland,791863505.0,Stub,8.634,EUROPE
Paul Lüönd,Switzerland,792169537.0,Stub,8.634,EUROPE
Christian Levrat,Switzerland,792215648.0,Stub,8.634,EUROPE
Ralph Lewin,Switzerland,792215738.0,Stub,8.634,EUROPE
Bruno Frick,Switzerland,792490146.0,Stub,8.634,EUROPE
Carlo Schmid-Sutter,Switzerland,793172804.0,Stub,8.634,EUROPE
Urs Schwaller,Switzerland,793302748.0,Stub,8.634,EUROPE
Karin Keller-Sutter,Switzerland,793302932.0,Start,8.634,EUROPE
Frank Melloul,Switzerland,793508623.0,Start,8.634,EUROPE
Charles-Louis Rochat,Switzerland,793640297.0,Stub,8.634,EUROPE
Chaïm Nissim,Switzerland,793786438.0,C,8.634,EUROPE
Christian Lüscher,Switzerland,794167531.0,Start,8.634,EUROPE
Christian Waber,Switzerland,794176941.0,Stub,8.634,EUROPE
Esther Alder,Switzerland,794189132.0,Stub,8.634,EUROPE
Rémy Pagani,Switzerland,794189770.0,Stub,8.634,EUROPE
Christoffel Brändli,Switzerland,794209132.0,Stub,8.634,EUROPE
Claude Hêche,Switzerland,794618193.0,Stub,8.634,EUROPE
Claude Janiak,Switzerland,794618256.0,Start,8.634,EUROPE
Natalie Rickli,Switzerland,794752088.0,Stub,8.634,EUROPE
Ruth Metzler,Switzerland,794910594.0,Start,8.634,EUROPE
Hans Conrad Escher von der Linth,Switzerland,795294615.0,Stub,8.634,EUROPE
Walter Kälin,Switzerland,795767767.0,Start,8.634,EUROPE
Tim Frey,Switzerland,795988637.0,Start,8.634,EUROPE
Jakob Stämpfli,Switzerland,797181078.0,Stub,8.634,EUROPE
Hans Martin Sutermeister,Switzerland,798197920.0,C,8.634,EUROPE
Jacques Dicker,Switzerland,798347714.0,Start,8.634,EUROPE
Enrico Celio,Switzerland,798643996.0,Stub,8.634,EUROPE
Ulrich Ochsenbein,Switzerland,798714044.0,Start,8.634,EUROPE
Daniel Vischer,Switzerland,798876269.0,Stub,8.634,EUROPE
Walter Thurnherr,Switzerland,799329401.0,Start,8.634,EUROPE
Augustin Keller,Switzerland,799800790.0,Start,8.634,EUROPE
Max Leo Keller,Switzerland,799801208.0,Start,8.634,EUROPE
Guy Parmelin,Switzerland,800168071.0,Start,8.634,EUROPE
Walter Buser,Switzerland,800178613.0,Start,8.634,EUROPE
Thomas Zeltner,Switzerland,800297249.0,C,8.634,EUROPE
Adrien Lachenal,Switzerland,800782132.0,Start,8.634,EUROPE
Ruth Humbel,Switzerland,800811012.0,Start,8.634,EUROPE
Alfred Escher,Switzerland,800957257.0,C,8.634,EUROPE
Marcel Pilet-Golaz,Switzerland,801374163.0,Start,8.634,EUROPE
Sibel Arslan,Switzerland,801397352.0,Stub,8.634,EUROPE
Thomas Minder,Switzerland,801537215.0,Start,8.634,EUROPE
Pierre Maudet,Switzerland,801610476.0,Start,8.634,EUROPE
Wangpo Tethong,Switzerland,802021442.0,GA,8.634,EUROPE
Stéphane Rossini,Switzerland,802500783.0,Start,8.634,EUROPE
Elisabeth Kopp,Switzerland,802655398.0,Start,8.634,EUROPE
Christa Markwalder,Switzerland,802682578.0,Start,8.634,EUROPE
Max Petitpierre,Switzerland,802750759.0,Stub,8.634,EUROPE
Lucia Näfen-Zehnder,Switzerland,803126175.0,Start,8.634,EUROPE
Ernst Sieber,Switzerland,803460164.0,C,8.634,EUROPE
Thomas Holenstein,Switzerland,804033853.0,Stub,8.634,EUROPE
Jean-Marie Musy,Switzerland,804054223.0,Start,8.634,EUROPE
Johann Lukas Legrand,Switzerland,804177928.0,C,8.634,EUROPE
Johann Rudolf Wettstein,Switzerland,804215133.0,Start,8.634,EUROPE
Frédéric-César de La Harpe,Switzerland,804357294.0,C,8.634,EUROPE
Edmond Davall,Switzerland,804384981.0,Stub,8.634,EUROPE
Doris Leuthard,Switzerland,804451577.0,C,8.634,EUROPE
Ferdinand Masset,Switzerland,804703730.0,Stub,8.634,EUROPE
Niklaus Friedrich von Steiger,Switzerland,804955688.0,Stub,8.634,EUROPE
Toni Brunner,Switzerland,805124858.0,Start,8.634,EUROPE
Martin Bäumle,Switzerland,805125187.0,Stub,8.634,EUROPE
Philipp Müller (politician),Switzerland,805128280.0,Stub,8.634,EUROPE
Samuel Schmid,Switzerland,805130372.0,Start,8.634,EUROPE
Hans Streuli,Switzerland,805313523.0,Stub,8.634,EUROPE
Gerold Bührer,Switzerland,805401261.0,Stub,8.634,EUROPE
Ignazio Cassis,Switzerland,805669005.0,Start,8.634,EUROPE
Johann Jakob Sulzer,Switzerland,806645820.0,Stub,8.634,EUROPE
Robert Haab,Switzerland,807108198.0,Stub,8.634,EUROPE
Emil Byk,Austria,699337845.0,Stub,8.914,EUROPE
Hubert Gorbach,Austria,702930848.0,Stub,8.914,EUROPE
Anton von Winzor,Austria,703406889.0,Stub,8.914,EUROPE
Rudolf Brestel,Austria,705277835.0,Stub,8.914,EUROPE
Baron Alexander von Bach,Austria,705369652.0,Start,8.914,EUROPE
Peter Jankowitsch,Austria,705911885.0,Stub,8.914,EUROPE
Hans Ferlitsch,Austria,707041702.0,Stub,8.914,EUROPE
Karl Freiherr von Vogelsang,Austria,707598302.0,Start,8.914,EUROPE
Jakob Reumann,Austria,707812063.0,Start,8.914,EUROPE
Julius Lippert (historian),Austria,707927966.0,Stub,8.914,EUROPE
Otto Buchsbaum,Austria,707982898.0,Stub,8.914,EUROPE
Franz Voves,Austria,708080519.0,Start,8.914,EUROPE
Ignaz Kuranda,Austria,711851880.0,Start,8.914,EUROPE
Karl Kummer (politician),Austria,711914641.0,Stub,8.914,EUROPE
Karl von Zinzendorf,Austria,711921747.0,Start,8.914,EUROPE
Alwine Dollfuß,Austria,712552028.0,Stub,8.914,EUROPE
Ernst von Plener,Austria,713477345.0,Start,8.914,EUROPE
Baron Franz von Pillersdorf,Austria,714242549.0,Start,8.914,EUROPE
Ludwig Freiherr von Holzgethan,Austria,714243100.0,Stub,8.914,EUROPE
Baron Max Wladimir von Beck,Austria,714243429.0,Stub,8.914,EUROPE
Curt Franz Wenzel Christoph Erdmann Graf Zedtwitz von Moraván und Duppau,Austria,715162258.0,Stub,8.914,EUROPE
Otto Glöckel,Austria,715731809.0,Stub,8.914,EUROPE
Wolfgang Treu,Austria,715856024.0,Stub,8.914,EUROPE
Wilhelm Engerth,Austria,715911199.0,Start,8.914,EUROPE
Helene Jarmer,Austria,716795911.0,Start,8.914,EUROPE
Hermann von Ramberg,Austria,717361295.0,Stub,8.914,EUROPE
Walter Guggenberger,Austria,717479750.0,Start,8.914,EUROPE
Maria Rauch-Kallat,Austria,718498756.0,Start,8.914,EUROPE
Max Winter (politician),Austria,718714102.0,Stub,8.914,EUROPE
Hanns Blaschke,Austria,718924462.0,Stub,8.914,EUROPE
Eduard Uhl,Austria,718936970.0,Stub,8.914,EUROPE
Anton Joseph Leeb,Austria,718938716.0,Stub,8.914,EUROPE
Leopold Franz Gruber,Austria,718938777.0,Stub,8.914,EUROPE
Josef Anton Bellesini,Austria,718938802.0,Stub,8.914,EUROPE
Andreas Ludwig Leitgeb,Austria,718938867.0,Stub,8.914,EUROPE
Johann Adam von Zahlheim,Austria,718938891.0,Stub,8.914,EUROPE
Franz Daniel Bartuska,Austria,718938908.0,Stub,8.914,EUROPE
Johann Franz Purck,Austria,718938924.0,Stub,8.914,EUROPE
Franz Josef Hauer,Austria,718938945.0,Stub,8.914,EUROPE
Johann Gregor Memhardt,Austria,719467653.0,Stub,8.914,EUROPE
Franz Schuselka,Austria,719538381.0,Stub,8.914,EUROPE
Carl Giskra,Austria,719538423.0,Stub,8.914,EUROPE
Franz von Hartig,Austria,722252098.0,Stub,8.914,EUROPE
Friedhelm Frischenschlager,Austria,722789661.0,Start,8.914,EUROPE
Stephan Ludwig Roth,Austria,722813751.0,Start,8.914,EUROPE
Otto Lecher,Austria,722934060.0,Stub,8.914,EUROPE
Gertrude Fröhlich-Sandner,Austria,723152654.0,Stub,8.914,EUROPE
Jürgen Himmelbauer,Austria,723218610.0,Stub,8.914,EUROPE
Theodor Kery,Austria,723230190.0,Stub,8.914,EUROPE
Heinrich Ritter von Wittek,Austria,723476844.0,Start,8.914,EUROPE
Peter Mitterer,Austria,723765639.0,Stub,8.914,EUROPE
Josef Staribacher,Austria,723958864.0,Stub,8.914,EUROPE
Franz Leitner (politician),Austria,724216174.0,Stub,8.914,EUROPE
Eduard Hedvicek,Austria,724661522.0,Stub,8.914,EUROPE
Robert Stricker,Austria,725598368.0,Start,8.914,EUROPE
Gundaker Thomas Starhemberg,Austria,725885697.0,Start,8.914,EUROPE
Hans von Friebeis,Austria,727132203.0,Stub,8.914,EUROPE
Johann Prix,Austria,727132209.0,Stub,8.914,EUROPE
Julius von Newald,Austria,727132222.0,Stub,8.914,EUROPE
Willibald Pahr,Austria,728029720.0,Stub,8.914,EUROPE
Baron Johann von Wessenberg-Ampringen,Austria,728506689.0,Start,8.914,EUROPE
Alois Schönburg-Hartenstein,Austria,730275689.0,Start,8.914,EUROPE
Peter Joseph Kofler,Austria,730538154.0,Stub,8.914,EUROPE
Helmut Böck (diplomat),Austria,731538948.0,Stub,8.914,EUROPE
Vera Lischka,Austria,731975089.0,Stub,8.914,EUROPE
George Abraham von Dyhrn,Austria,732354913.0,Stub,8.914,EUROPE
Josef Buchner,Austria,733344738.0,Stub,8.914,EUROPE
Christoph Leitl,Austria,734044720.0,Start,8.914,EUROPE
Fritz Bock,Austria,735363795.0,Stub,8.914,EUROPE
Benita Ferrero-Waldner,Austria,739807447.0,Start,8.914,EUROPE
Alexander Spitzmüller,Austria,740683957.0,Stub,8.914,EUROPE
Hugo Jury,Austria,741244173.0,Stub,8.914,EUROPE
Friedrich Hillegeist,Austria,741252816.0,Stub,8.914,EUROPE
Andreas Hörtnagl,Austria,744078619.0,Stub,8.914,EUROPE
Anton Hofer,Austria,744525730.0,Start,8.914,EUROPE
Hubert Klausner,Austria,745150599.0,Start,8.914,EUROPE
Jakob Krischan,Austria,745935695.0,Stub,8.914,EUROPE
Franz Karasek,Austria,746045051.0,Stub,8.914,EUROPE
Adolf Fischhof,Austria,746385383.0,Start,8.914,EUROPE
Richard von Schaukal,Austria,746400192.0,Stub,8.914,EUROPE
Heinrich Mataja,Austria,746570020.0,Start,8.914,EUROPE
Leopold Gratz,Austria,746664277.0,Start,8.914,EUROPE
Franz Jonas,Austria,746664305.0,Start,8.914,EUROPE
Stephan Edler von Wohlleben,Austria,747701711.0,Stub,8.914,EUROPE
Wilhelm Biener,Austria,748394471.0,Start,8.914,EUROPE
Norbert Steger,Austria,748632008.0,Stub,8.914,EUROPE
Lujo Tončić-Sorinj,Austria,749264864.0,Start,8.914,EUROPE
Karl-Heinz Grasser,Austria,751469844.0,C,8.914,EUROPE
Andreas Khol,Austria,753022782.0,Start,8.914,EUROPE
Hilmar Kabas,Austria,755302836.0,Stub,8.914,EUROPE
Jürgen Mandl,Austria,755367620.0,Stub,8.914,EUROPE
Elisabeth Gehrer,Austria,756040786.0,Start,8.914,EUROPE
Franz Hofer,Austria,756936534.0,Start,8.914,EUROPE
Hans Niessl,Austria,757096423.0,Stub,8.914,EUROPE
Prince Konrad of Hohenlohe-Schillingsfürst,Austria,757693018.0,Start,8.914,EUROPE
Heinz Schaden,Austria,757886662.0,Stub,8.914,EUROPE
Raphael Basch,Austria,758447159.0,Start,8.914,EUROPE
Karl Schmitzer,Austria,759213802.0,Stub,8.914,EUROPE
Karl Gruber,Austria,760180338.0,Stub,8.914,EUROPE
Stefanie Nauheimer,Austria,760278637.0,Stub,8.914,EUROPE
Heinrich Clam-Martinic,Austria,760452466.0,Stub,8.914,EUROPE
Magnus Brunner,Austria,762791036.0,Stub,8.914,EUROPE
Erhard Busek,Austria,764156226.0,C,8.914,EUROPE
Franz Olah,Austria,764667405.0,Start,8.914,EUROPE
Ludwig Draxler,Austria,764697273.0,Stub,8.914,EUROPE
Rudolf Hundstorfer,Austria,765487881.0,Start,8.914,EUROPE
Susanne Riess-Passer,Austria,766442869.0,Start,8.914,EUROPE
Gerhard Dörfler,Austria,767183756.0,Stub,8.914,EUROPE
Ursula Plassnik,Austria,767444409.0,Start,8.914,EUROPE
Patrick Ortlieb,Austria,768556738.0,Start,8.914,EUROPE
Amalie Seidel,Austria,769054576.0,Stub,8.914,EUROPE
Muzio Tommasini,Austria,769095989.0,Start,8.914,EUROPE
Rudi Vouk,Austria,769272936.0,Start,8.914,EUROPE
Franz Jetzinger,Austria,769288465.0,Start,8.914,EUROPE
Baron Heinrich Karl von Haymerle,Austria,769293189.0,Stub,8.914,EUROPE
Richard Steidle,Austria,769639218.0,B,8.914,EUROPE
Mahsa Abdolzadeh,Austria,770087618.0,Start,8.914,EUROPE
Josef Strobach,Austria,770324039.0,Stub,8.914,EUROPE
Eva Nowotny,Austria,770458570.0,Stub,8.914,EUROPE
Konstantin Jireček,Austria,770759402.0,C,8.914,EUROPE
Ernst Bareuther,Austria,773165918.0,Stub,8.914,EUROPE
Emil Sax,Austria,773854716.0,Stub,8.914,EUROPE
Walter Breisky,Austria,774160690.0,Start,8.914,EUROPE
Bruno Pittermann,Austria,774776251.0,Stub,8.914,EUROPE
Eleonora Hiltl,Austria,775537796.0,Stub,8.914,EUROPE
Count Friedrich Wilhelm von Haugwitz,Austria,776328153.0,C,8.914,EUROPE
Thomas Prinzhorn,Austria,776378060.0,Start,8.914,EUROPE
Josef Pröll,Austria,776845922.0,Start,8.914,EUROPE
Madeleine Petrovic,Austria,777189122.0,Start,8.914,EUROPE
Joseph Buttinger,Austria,777479429.0,Start,8.914,EUROPE
Joseph Kenner,Austria,777507938.0,Stub,8.914,EUROPE
Jakob Ehrlich,Austria,778740390.0,C,8.914,EUROPE
Anna Boschek,Austria,779537752.0,Stub,8.914,EUROPE
Gabi Burgstaller,Austria,779538079.0,Start,8.914,EUROPE
Rudolf Auspitz,Austria,781553400.0,Stub,8.914,EUROPE
Eduard Herbst,Austria,781624792.0,Start,8.914,EUROPE
Felix Pino von Friedenthal,Austria,781850437.0,Stub,8.914,EUROPE
Heinrich Alfred Barb,Austria,782642803.0,Start,8.914,EUROPE
Karl Lütgendorf,Austria,782655564.0,Stub,8.914,EUROPE
Andreas Bolek,Austria,782957855.0,Start,8.914,EUROPE
Citizens' Ministry,Austria,783342247.0,C,8.914,EUROPE
Count Manfred von Clary-Aldringen,Austria,783357588.0,C,8.914,EUROPE
Grete Rehor,Austria,784112109.0,Stub,8.914,EUROPE
Ingo Appelt,Austria,784669247.0,Stub,8.914,EUROPE
"Joseph Hormayr, Baron zu Hortenburg",Austria,785992233.0,Start,8.914,EUROPE
Julius Tandler,Austria,786155500.0,Start,8.914,EUROPE
Horst Rosenkranz,Austria,786709527.0,Start,8.914,EUROPE
Józef Kożdoń,Austria,786964819.0,C,8.914,EUROPE
Josef Pühringer,Austria,787128511.0,Stub,8.914,EUROPE
Ludwig von Flotow,Austria,787171897.0,Stub,8.914,EUROPE
Jörg Mauthe,Austria,787270579.0,C,8.914,EUROPE
Michael Häupl,Austria,787636111.0,Start,8.914,EUROPE
Friedrich Rainer,Austria,787670272.0,Start,8.914,EUROPE
Albert Rohan,Austria,787831665.0,Start,8.914,EUROPE
Olga Rudel-Zeynek,Austria,787883775.0,Stub,8.914,EUROPE
Gerhard Pfanzelter,Austria,787992950.0,Start,8.914,EUROPE
Alexander Zach,Austria,788387147.0,Stub,8.914,EUROPE
Hans Jörg Schelling,Austria,788399479.0,Start,8.914,EUROPE
Emil Steinbach,Austria,788461844.0,Stub,8.914,EUROPE
Alev Korun,Austria,788576375.0,Stub,8.914,EUROPE
Ulrich Habsburg-Lothringen,Austria,788609740.0,Stub,8.914,EUROPE
Carl Vaugoin,Austria,788638984.0,Stub,8.914,EUROPE
Sabine Oberhauser,Austria,788679073.0,Start,8.914,EUROPE
Gerhard Hager,Austria,788779730.0,Start,8.914,EUROPE
Mercedes Echerer,Austria,788779798.0,Stub,8.914,EUROPE
Eva Lichtenberger,Austria,788780040.0,Stub,8.914,EUROPE
Karin Resetarits,Austria,788780135.0,Start,8.914,EUROPE
Karin Scheele,Austria,788780140.0,Stub,8.914,EUROPE
Maria Berger,Austria,788780153.0,Start,8.914,EUROPE
Erwin Angerer,Austria,789271334.0,Stub,8.914,EUROPE
Dagmar Belakowitsch-Jenewein,Austria,789271359.0,Stub,8.914,EUROPE
Reinhard Eugen Bösch,Austria,789271363.0,Stub,8.914,EUROPE
Hermann Brückl,Austria,789271368.0,Stub,8.914,EUROPE
Gerhard Deimek,Austria,789271383.0,Stub,8.914,EUROPE
Rudolf Edlinger,Austria,789271393.0,Stub,8.914,EUROPE
Felix Frank,Austria,789271396.0,Stub,8.914,EUROPE
Franz Fischler,Austria,789271408.0,Start,8.914,EUROPE
Hubert Fuchs,Austria,789271413.0,Stub,8.914,EUROPE
Raimund Grübl,Austria,789271418.0,Stub,8.914,EUROPE
Christian Hafenecker,Austria,789271426.0,Stub,8.914,EUROPE
Roman Haider,Austria,789271430.0,Stub,8.914,EUROPE
Ferdinand Hanusch,Austria,789271433.0,Stub,8.914,EUROPE
Ursula Haubner,Austria,789271437.0,Stub,8.914,EUROPE
Gerald Hauser,Austria,789271439.0,Stub,8.914,EUROPE
Eduard Heinl,Austria,789271440.0,Stub,8.914,EUROPE
Werner Herbert,Austria,789271444.0,Stub,8.914,EUROPE
Christian Höbart,Austria,789271448.0,Stub,8.914,EUROPE
Johannes Hübner,Austria,789271460.0,Stub,8.914,EUROPE
Harald Jannach,Austria,789271465.0,Stub,8.914,EUROPE
Hans-Jörg Jenewein,Austria,789271468.0,Stub,8.914,EUROPE
Andreas Karlsböck,Austria,789271470.0,Stub,8.914,EUROPE
Axel Kassegger,Austria,789271473.0,Stub,8.914,EUROPE
Herbert Kickl,Austria,789271476.0,Stub,8.914,EUROPE
Anneliese Kitzmüller,Austria,789271479.0,Stub,8.914,EUROPE
Wolfgang Klinger,Austria,789271487.0,Stub,8.914,EUROPE
Gerd Krusche,Austria,789271494.0,Stub,8.914,EUROPE
Günther Kumpitsch,Austria,789271499.0,Stub,8.914,EUROPE
Christoph Längle,Austria,789271501.0,Stub,8.914,EUROPE
David Lasar,Austria,789271506.0,Stub,8.914,EUROPE
Christian Lausch,Austria,789271507.0,Stub,8.914,EUROPE
